Frame,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
120,0.4265,1.6061,0.6819,-0.1608,0.0006,-0.0515,0.9856
121,0.4278,1.6064,0.6808,-0.1607,0.0049,-0.0506,0.9857
122,0.4294,1.6068,0.6799,-0.163,0.0117,-0.0492,0.9853
123,0.4312,1.6073,0.6787,-0.166,0.0181,-0.0491,0.9847
124,0.4331,1.6072,0.6778,-0.1665,0.0277,-0.0485,0.9845
125,0.4347,1.6066,0.6776,-0.163,0.0369,-0.0462,0.9848
126,0.435,1.6066,0.6775,-0.1626,0.0395,-0.046,0.9848
127,0.4347,1.607,0.6769,-0.1627,0.0379,-0.0465,0.9849
128,0.4354,1.6074,0.6759,-0.1636,0.0409,-0.0461,0.9846
129,0.4373,1.6074,0.6748,-0.1641,0.0494,-0.0446,0.9842
130,0.4402,1.6071,0.6738,-0.1635,0.0629,-0.0428,0.9836
131,0.443,1.6066,0.6728,-0.1619,0.0749,-0.0411,0.9831
132,0.4434,1.6063,0.6722,-0.1605,0.0758,-0.0409,0.9833
133,0.4432,1.6062,0.6717,-0.1597,0.0747,-0.0406,0.9835
134,0.4434,1.6057,0.6714,-0.158,0.0765,-0.0403,0.9836
135,0.4424,1.6053,0.6717,-0.1562,0.0739,-0.0395,0.9842
136,0.4408,1.6056,0.6718,-0.1575,0.0687,-0.0385,0.9844
137,0.4392,1.6062,0.6722,-0.1605,0.0651,-0.0389,0.9841
138,0.4384,1.6061,0.6735,-0.1614,0.0657,-0.0382,0.984
139,0.4378,1.6058,0.6754,-0.1605,0.0661,-0.0381,0.9841
140,0.438,1.6053,0.6775,-0.1591,0.0678,-0.0383,0.9842
141,0.4379,1.605,0.68,-0.1582,0.0676,-0.0386,0.9843
142,0.438,1.6046,0.6822,-0.1571,0.0681,-0.0383,0.9845
143,0.4386,1.6035,0.6849,-0.1527,0.0694,-0.0388,0.9851
144,0.4393,1.6016,0.6879,-0.1446,0.0715,-0.0391,0.9861
145,0.4401,1.5996,0.6908,-0.1359,0.074,-0.0396,0.9872
146,0.4404,1.5975,0.6937,-0.127,0.0749,-0.0394,0.9883
147,0.44,1.596,0.6964,-0.1213,0.0742,-0.0387,0.9891
148,0.4374,1.5953,0.6985,-0.1185,0.0679,-0.0359,0.99
149,0.4339,1.5947,0.6999,-0.1159,0.0604,-0.0332,0.9909
150,0.4293,1.5931,0.7017,-0.1087,0.0513,-0.0293,0.9923
151,0.4243,1.5906,0.704,-0.0976,0.0414,-0.0237,0.9941
152,0.4193,1.5875,0.7064,-0.0861,0.031,-0.0174,0.9957
153,0.4143,1.5848,0.7086,-0.0771,0.0205,-0.0116,0.9967
154,0.4104,1.5834,0.7098,-0.0731,0.0123,-0.0084,0.9972
155,0.4072,1.5827,0.7102,-0.0722,0.0051,-0.0065,0.9974
156,0.4048,1.5823,0.7098,-0.0721,0.0002,-0.0055,0.9974
157,0.4025,1.5817,0.7092,-0.0706,-0.0053,-0.0046,0.9975
158,0.4,1.5802,0.7086,-0.0642,-0.0121,-0.0037,0.9979
159,0.3982,1.5783,0.708,-0.0564,-0.0166,-0.0027,0.9983
160,0.397,1.5761,0.7071,-0.0471,-0.0195,-0.0008,0.9987
161,0.396,1.5729,0.7061,-0.0339,-0.0223,0.0015,0.9992
162,0.3955,1.5681,0.7052,-0.0142,-0.0234,0.004,0.9996
163,0.3954,1.5637,0.7048,0.0031,-0.0227,0.0063,0.9997
164,0.3954,1.5614,0.7048,0.0115,-0.0217,0.0069,0.9997
165,0.3957,1.56,0.7049,0.0161,-0.0208,0.0067,0.9996
166,0.3966,1.5583,0.7057,0.0215,-0.0189,0.0057,0.9996
167,0.3976,1.5564,0.7069,0.0281,-0.0157,0.0045,0.9995
168,0.398,1.5538,0.7084,0.0374,-0.0139,0.0037,0.9992
169,0.3981,1.5521,0.7098,0.0429,-0.0135,0.0025,0.999
170,0.398,1.5509,0.7105,0.0466,-0.0153,0.0017,0.9988
171,0.3977,1.5493,0.7111,0.0525,-0.0185,0.0009,0.9984
172,0.3971,1.5475,0.7117,0.0595,-0.0236,-0.0025,0.9979
173,0.3963,1.5459,0.7127,0.0658,-0.0289,-0.0053,0.9974
174,0.3946,1.544,0.7142,0.0729,-0.0365,-0.0069,0.9966
175,0.3923,1.5428,0.7159,0.0761,-0.0461,-0.0082,0.996
176,0.389,1.5421,0.7169,0.0784,-0.0614,-0.0093,0.995
177,0.3857,1.5416,0.7174,0.0803,-0.0766,-0.0117,0.9938
178,0.384,1.5419,0.7174,0.0789,-0.0838,-0.0099,0.9933
179,0.383,1.5424,0.7173,0.0774,-0.0872,-0.0088,0.9931
180,0.3817,1.5422,0.7173,0.0784,-0.0927,-0.0089,0.9926
181,0.3798,1.5417,0.7175,0.0803,-0.1014,-0.0102,0.9915
182,0.3771,1.5417,0.7175,0.08,-0.1143,-0.013,0.9901
183,0.3745,1.5422,0.7169,0.0778,-0.1272,-0.0152,0.9887
184,0.3715,1.5427,0.7161,0.0755,-0.1404,-0.0177,0.9871
185,0.3684,1.5434,0.7155,0.0727,-0.1531,-0.0192,0.9853
186,0.3651,1.5451,0.7148,0.0656,-0.1651,-0.022,0.9839
187,0.3631,1.5486,0.7142,0.0514,-0.1716,-0.0255,0.9835
188,0.3637,1.553,0.7136,0.034,-0.1701,-0.0284,0.9844
189,0.3658,1.5579,0.7124,0.0148,-0.1644,-0.0305,0.9858
190,0.3693,1.562,0.7108,0.0003,-0.1559,-0.0326,0.9872
1,0.4894,1.5258,1.3871,0.0741,-0.1833,-0.0128,0.9802
2,0.4914,1.5297,1.3847,0.0529,-0.1792,-0.0115,0.9823
3,0.4934,1.5334,1.3824,0.0324,-0.1725,-0.0084,0.9844
4,0.4964,1.5361,1.3801,0.0172,-0.1614,-0.0054,0.9867
5,0.4995,1.5381,1.3778,0.005,-0.1494,-0.0019,0.9888
6,0.5013,1.5397,1.3754,-0.0046,-0.1411,0.0006,0.99
7,0.5017,1.5411,1.3729,-0.0116,-0.1397,0.0,0.9901
8,0.5022,1.5417,1.3706,-0.014,-0.1374,-0.0007,0.9904
9,0.5034,1.5422,1.3692,-0.0157,-0.1312,-0.0013,0.9912
10,0.5065,1.5436,1.3676,-0.0217,-0.1177,-0.0026,0.9928
11,0.5106,1.5449,1.3662,-0.0269,-0.0994,-0.0045,0.9947
12,0.5161,1.5461,1.3644,-0.0304,-0.0784,-0.0034,0.9965
13,0.5205,1.5471,1.3629,-0.0331,-0.0642,-0.003,0.9974
14,0.5241,1.5482,1.362,-0.0375,-0.0535,-0.005,0.9979
15,0.527,1.5493,1.3611,-0.0412,-0.046,-0.0069,0.9981
16,0.5286,1.5503,1.36,-0.0442,-0.044,-0.01,0.998
17,0.5295,1.5514,1.3581,-0.0472,-0.0459,-0.013,0.9977
18,0.5304,1.5524,1.3568,-0.0507,-0.0464,-0.0149,0.9975
19,0.5315,1.5525,1.3559,-0.0507,-0.0445,-0.0139,0.9976
20,0.5325,1.5524,1.3552,-0.0505,-0.042,-0.0136,0.9977
21,0.533,1.5525,1.3544,-0.051,-0.0416,-0.013,0.9977
22,0.5331,1.5523,1.3538,-0.0507,-0.0424,-0.0131,0.9977
23,0.5333,1.5524,1.3537,-0.0511,-0.0421,-0.0136,0.9977
24,0.5334,1.5523,1.3534,-0.0511,-0.0415,-0.0136,0.9977
25,0.5336,1.5523,1.3528,-0.0509,-0.0405,-0.0139,0.9978
26,0.5339,1.5527,1.3518,-0.0518,-0.0394,-0.0149,0.9978
27,0.5343,1.553,1.3506,-0.0522,-0.0382,-0.0156,0.9978
28,0.5344,1.5532,1.3493,-0.052,-0.0376,-0.0166,0.9978
29,0.5345,1.5538,1.3481,-0.0534,-0.0361,-0.0158,0.9978
30,0.5345,1.5543,1.3472,-0.0541,-0.034,-0.0152,0.9978
31,0.5342,1.5545,1.3465,-0.0542,-0.0327,-0.0146,0.9979
32,0.5336,1.5548,1.3458,-0.055,-0.0331,-0.0142,0.9978
33,0.5329,1.5549,1.3453,-0.0551,-0.034,-0.0143,0.9978
34,0.5322,1.555,1.3446,-0.0554,-0.0355,-0.0147,0.9977
35,0.532,1.5551,1.3437,-0.0559,-0.0364,-0.0147,0.9977
36,0.5322,1.5553,1.3427,-0.0565,-0.0375,-0.0153,0.9976
37,0.5328,1.5555,1.3421,-0.0572,-0.0366,-0.016,0.9976
38,0.5335,1.5557,1.342,-0.0579,-0.0351,-0.0164,0.9976
39,0.534,1.5558,1.3421,-0.0582,-0.034,-0.0169,0.9976
40,0.5346,1.5556,1.3423,-0.0577,-0.0321,-0.0168,0.9977
41,0.5349,1.5554,1.3425,-0.0572,-0.0312,-0.0171,0.9977
42,0.5352,1.5553,1.3427,-0.0566,-0.0295,-0.0175,0.9978
43,0.535,1.5553,1.3428,-0.0566,-0.0283,-0.0167,0.9979
44,0.5345,1.5553,1.3427,-0.057,-0.028,-0.0153,0.9979
45,0.5342,1.5553,1.3428,-0.0571,-0.0282,-0.0152,0.9979
46,0.5345,1.5554,1.3429,-0.0574,-0.028,-0.0149,0.9979
47,0.5352,1.5555,1.3431,-0.0574,-0.027,-0.0158,0.9979
48,0.5363,1.5553,1.3435,-0.0568,-0.0248,-0.0165,0.9979
49,0.5376,1.5551,1.3441,-0.0556,-0.0206,-0.0166,0.9981
50,0.539,1.555,1.3443,-0.0551,-0.0154,-0.0171,0.9982
51,0.5399,1.5548,1.3443,-0.0541,-0.0118,-0.0176,0.9983
52,0.541,1.5544,1.3444,-0.0525,-0.0059,-0.017,0.9985
53,0.5431,1.5538,1.3446,-0.0504,0.0057,-0.015,0.9986
54,0.5456,1.553,1.3449,-0.0471,0.0202,-0.0118,0.9986
55,0.5477,1.5522,1.3453,-0.0439,0.0307,-0.01,0.9985
56,0.5488,1.5515,1.3456,-0.0407,0.035,-0.0109,0.9985
57,0.5504,1.5506,1.3455,-0.0364,0.0405,-0.0121,0.9984
58,0.553,1.549,1.3452,-0.0296,0.0508,-0.0128,0.9982
59,0.5556,1.5479,1.3445,-0.0249,0.0604,-0.0133,0.9978
60,0.5576,1.5468,1.3439,-0.0197,0.0662,-0.0151,0.9975
61,0.5596,1.545,1.3437,-0.012,0.0723,-0.0179,0.9972
62,0.5615,1.5428,1.3443,-0.0019,0.0797,-0.0205,0.9966
63,0.5627,1.54,1.3457,0.0095,0.0845,-0.0231,0.9961
64,0.5632,1.5371,1.3474,0.0238,0.0857,-0.0261,0.9957
65,0.563,1.534,1.3492,0.0387,0.0827,-0.0284,0.9954
66,0.5622,1.5311,1.3511,0.0541,0.0756,-0.0296,0.9952
67,0.5613,1.5287,1.3528,0.0656,0.0699,-0.0315,0.9949
68,0.5612,1.5274,1.3541,0.072,0.0685,-0.0325,0.9945
69,0.5613,1.5266,1.3549,0.0764,0.0686,-0.0325,0.9942
70,0.5599,1.5251,1.3562,0.0834,0.065,-0.0331,0.9938
71,0.5559,1.523,1.3574,0.0933,0.0514,-0.0368,0.9936
72,0.5479,1.5212,1.3588,0.1027,0.0187,-0.0388,0.9938
73,0.5411,1.5195,1.3598,0.1111,-0.0074,-0.0398,0.993
74,0.538,1.5177,1.3598,0.1195,-0.0161,-0.0384,0.992
75,0.5359,1.5165,1.3601,0.124,-0.0193,-0.0341,0.9915
76,0.5325,1.5157,1.3608,0.1251,-0.0272,-0.0306,0.9913
77,0.5287,1.5153,1.3626,0.124,-0.037,-0.0281,0.9912
78,0.5238,1.5144,1.3645,0.1262,-0.0507,-0.0275,0.9903
79,0.5195,1.5129,1.3666,0.1316,-0.0619,-0.0265,0.989
80,0.5151,1.5122,1.3697,0.1323,-0.0709,-0.0237,0.9884
81,0.5109,1.5129,1.3729,0.1268,-0.0807,-0.0203,0.9884
82,0.5072,1.5156,1.3765,0.1112,-0.0903,-0.0156,0.9896
83,0.504,1.518,1.3788,0.0992,-0.098,-0.0129,0.9901
84,0.5022,1.5197,1.3799,0.0921,-0.1026,-0.0121,0.9904
85,0.5013,1.5213,1.3802,0.0869,-0.1041,-0.0101,0.9907
86,0.5009,1.5235,1.3799,0.0794,-0.1065,-0.0083,0.9911
87,0.5005,1.5264,1.3786,0.0678,-0.1094,-0.0049,0.9917
88,0.4998,1.5298,1.377,0.0526,-0.1123,-0.0001,0.9923
89,0.4996,1.5327,1.3753,0.0382,-0.1126,0.0062,0.9929
90,0.5002,1.5343,1.3736,0.0287,-0.1074,0.0129,0.9937
91,0.5008,1.5355,1.372,0.0216,-0.1016,0.0176,0.9944
92,0.5011,1.5362,1.3707,0.0171,-0.0964,0.0197,0.995
93,0.5012,1.5365,1.3698,0.0147,-0.0924,0.0222,0.9954
94,0.5006,1.5363,1.3691,0.0139,-0.0906,0.0239,0.9955
95,0.4994,1.5357,1.3685,0.0153,-0.089,0.0276,0.9955
96,0.4979,1.5354,1.3677,0.0165,-0.086,0.0331,0.9956
97,0.4964,1.5354,1.3664,0.0156,-0.0813,0.04,0.9958
98,0.4946,1.5347,1.3654,0.0173,-0.0774,0.0462,0.9958
99,0.4918,1.5331,1.3649,0.0225,-0.0746,0.0536,0.9955
100,0.4888,1.5311,1.3645,0.0299,-0.0727,0.0623,0.995
101,0.4854,1.5293,1.3644,0.0349,-0.0716,0.069,0.9944
102,0.4816,1.5281,1.3642,0.0384,-0.0713,0.0744,0.9939
103,0.4775,1.5273,1.3636,0.0398,-0.0719,0.0811,0.9933
104,0.4737,1.5277,1.3629,0.0366,-0.0699,0.087,0.9931
105,0.4705,1.5278,1.3622,0.0328,-0.0665,0.0938,0.9928
106,0.4678,1.5279,1.3616,0.0304,-0.063,0.0982,0.9927
107,0.4661,1.5284,1.361,0.0271,-0.0599,0.1003,0.9928
108,0.465,1.5293,1.3607,0.0233,-0.0575,0.1009,0.993
109,0.4642,1.5303,1.3609,0.0182,-0.0555,0.0996,0.9933
110,0.464,1.5311,1.3615,0.0134,-0.0523,0.0993,0.9936
111,0.4639,1.5317,1.3623,0.0092,-0.0484,0.0988,0.9939
112,0.464,1.5326,1.363,0.0037,-0.0442,0.0978,0.9942
113,0.4648,1.5339,1.3639,-0.0035,-0.0383,0.0971,0.9945
114,0.466,1.5349,1.3644,-0.0078,-0.0291,0.096,0.9949
115,0.4671,1.5356,1.3648,-0.0105,-0.0203,0.0966,0.9951
116,0.4679,1.5363,1.3649,-0.0128,-0.0146,0.0936,0.9954
117,0.4686,1.5371,1.3648,-0.0159,-0.0096,0.0904,0.9957
118,0.4695,1.5382,1.3645,-0.0195,-0.0043,0.0846,0.9962
119,0.4712,1.5393,1.3642,-0.0242,0.0029,0.08,0.9965
120,0.4737,1.5403,1.3643,-0.0302,0.0144,0.0774,0.9964
121,0.4757,1.5402,1.3649,-0.032,0.0271,0.0796,0.9959
122,0.4769,1.5398,1.3655,-0.0312,0.0334,0.0805,0.9957
123,0.478,1.5403,1.3661,-0.0332,0.037,0.0799,0.9956
124,0.4791,1.5405,1.3666,-0.0337,0.0389,0.0771,0.9957
125,0.4805,1.5409,1.3672,-0.0359,0.0422,0.071,0.9959
126,0.4826,1.5423,1.3671,-0.0423,0.0474,0.0657,0.9958
127,0.4853,1.5442,1.3659,-0.0511,0.053,0.0578,0.9956
128,0.4878,1.546,1.3647,-0.0606,0.0563,0.0503,0.9953
129,0.491,1.5472,1.3632,-0.0666,0.0588,0.0461,0.995
130,0.4938,1.5482,1.3622,-0.0709,0.0596,0.0414,0.9948
131,0.4969,1.5491,1.3609,-0.0746,0.0618,0.0363,0.9946
132,0.5004,1.5497,1.3595,-0.0764,0.0646,0.0334,0.9944
133,0.5036,1.5504,1.3576,-0.0777,0.0652,0.03,0.9944
134,0.5069,1.5513,1.3557,-0.0805,0.0658,0.0263,0.9942
135,0.5098,1.5523,1.3538,-0.0828,0.0647,0.0225,0.9942
136,0.5127,1.5531,1.3522,-0.0849,0.0638,0.0178,0.9942
137,0.5156,1.5541,1.3506,-0.0883,0.063,0.0125,0.994
138,0.519,1.5547,1.3492,-0.0904,0.0629,0.0081,0.9939
139,0.5224,1.5549,1.3486,-0.0908,0.0634,0.0039,0.9938
140,0.5259,1.5551,1.3484,-0.0905,0.0638,-0.0014,0.9938
141,0.5287,1.5552,1.3487,-0.0897,0.0632,-0.005,0.9939
142,0.5306,1.5552,1.3494,-0.0885,0.0612,-0.0075,0.9942
143,0.532,1.5549,1.3504,-0.0858,0.0598,-0.0093,0.9945
144,0.5332,1.5548,1.3511,-0.0847,0.0585,-0.011,0.9946
145,0.5347,1.5548,1.3515,-0.0838,0.0569,-0.0139,0.9948
146,0.5362,1.5546,1.3522,-0.0817,0.0534,-0.0172,0.9951
147,0.5377,1.5543,1.3531,-0.0794,0.0501,-0.021,0.9954
148,0.5392,1.5539,1.354,-0.0764,0.0469,-0.0249,0.9957
149,0.5403,1.553,1.3552,-0.0709,0.043,-0.0279,0.9962
150,0.5405,1.5521,1.3567,-0.0641,0.0389,-0.0281,0.9968
151,0.5408,1.5519,1.3576,-0.0605,0.0367,-0.0264,0.9971
152,0.5397,1.5511,1.3583,-0.0548,0.0294,-0.0254,0.9977
153,0.5379,1.5505,1.3592,-0.0488,0.0177,-0.0245,0.9984
154,0.5356,1.55,1.3595,-0.0441,0.0046,-0.0242,0.9987
155,0.534,1.5496,1.3599,-0.041,-0.0063,-0.0245,0.9988
156,0.533,1.5486,1.36,-0.0365,-0.0147,-0.0254,0.9989
157,0.533,1.5476,1.3602,-0.0317,-0.0192,-0.0267,0.999
158,0.5335,1.5458,1.3607,-0.024,-0.0184,-0.0285,0.9991
159,0.5341,1.5424,1.3617,-0.0089,-0.0191,-0.0269,0.9994
160,0.5327,1.538,1.3634,0.0119,-0.0263,-0.027,0.9992
161,0.5322,1.5342,1.3657,0.0289,-0.0311,-0.0267,0.9987
162,0.5332,1.5306,1.3681,0.0446,-0.0298,-0.0257,0.9982
163,0.5349,1.5267,1.3707,0.0615,-0.0254,-0.0242,0.9975
164,0.5375,1.5232,1.3738,0.0751,-0.0176,-0.0228,0.9968
165,0.5401,1.5206,1.3769,0.0846,-0.011,-0.0233,0.9961
166,0.5423,1.5186,1.3798,0.092,-0.0056,-0.0242,0.9954
167,0.5437,1.5167,1.3828,0.0994,-0.001,-0.0237,0.9948
168,0.5445,1.5146,1.3859,0.108,0.0016,-0.0233,0.9939
169,0.5452,1.5128,1.3886,0.1158,0.0042,-0.0242,0.993
170,0.5459,1.5109,1.3911,0.1235,0.0058,-0.0242,0.992
171,0.5469,1.5082,1.3936,0.1336,0.0075,-0.0249,0.9907
172,0.548,1.5057,1.3966,0.1428,0.0098,-0.0254,0.9894
173,0.5494,1.5035,1.3987,0.1505,0.0123,-0.0258,0.9882
174,0.5502,1.5012,1.4,0.1594,0.0126,-0.0277,0.9867
175,0.5505,1.4989,1.4007,0.1692,0.0106,-0.0305,0.985
176,0.5508,1.4977,1.4007,0.1762,0.0079,-0.0313,0.9838
177,0.5509,1.497,1.4004,0.1794,0.0068,-0.0315,0.9832
178,0.5506,1.4966,1.4002,0.1821,0.0055,-0.0316,0.9828
179,0.55,1.4957,1.4006,0.1858,0.0022,-0.0317,0.9821
180,0.5493,1.4943,1.4013,0.1916,-0.0032,-0.0316,0.981
181,0.5483,1.4927,1.4018,0.1986,-0.0096,-0.0302,0.9796
182,0.5454,1.4917,1.402,0.2027,-0.0227,-0.0299,0.9785
183,0.5407,1.4913,1.4017,0.2052,-0.0447,-0.0297,0.9773
184,0.5339,1.4914,1.4012,0.2055,-0.0718,-0.0282,0.9756
185,0.5258,1.4928,1.4001,0.2013,-0.1039,-0.0266,0.9736
186,0.5177,1.4955,1.3982,0.1927,-0.1336,-0.0241,0.9718
187,0.5121,1.5006,1.3966,0.1737,-0.1538,-0.02,0.9725
188,0.5085,1.5067,1.3946,0.15,-0.1655,-0.0158,0.9746
189,0.5069,1.5133,1.3926,0.1214,-0.1698,-0.0151,0.9779
190,0.5065,1.5199,1.389,0.0919,-0.1681,-0.0141,0.9814
1,0.5108,1.6051,-0.2634,-0.12,-0.1019,-0.0154,0.9874
2,0.5202,1.6077,-0.2648,-0.1269,-0.0965,-0.0169,0.9871
3,0.5308,1.6099,-0.2666,-0.1317,-0.0895,-0.0191,0.9871
4,0.5416,1.6121,-0.2684,-0.1389,-0.0824,-0.0187,0.9867
5,0.552,1.6142,-0.2695,-0.1442,-0.0773,-0.0188,0.9863
6,0.5622,1.616,-0.27,-0.1498,-0.0729,-0.0175,0.9859
7,0.5731,1.6179,-0.2701,-0.1554,-0.0698,-0.0173,0.9852
8,0.5829,1.6196,-0.2698,-0.1628,-0.0648,-0.019,0.9843
9,0.5937,1.6215,-0.2699,-0.1738,-0.0551,-0.019,0.9831
10,0.6028,1.6233,-0.2714,-0.1863,-0.0481,-0.0172,0.9812
11,0.6122,1.6259,-0.2731,-0.2005,-0.0444,-0.019,0.9785
12,0.6211,1.6281,-0.274,-0.2112,-0.0432,-0.0209,0.9763
13,0.6296,1.6286,-0.273,-0.2108,-0.0447,-0.0222,0.9763
14,0.6385,1.6273,-0.2706,-0.2004,-0.0455,-0.0217,0.9784
15,0.6478,1.6251,-0.2681,-0.1864,-0.0466,-0.0181,0.9812
16,0.6574,1.6225,-0.266,-0.1712,-0.0501,-0.0146,0.9838
17,0.6672,1.6194,-0.2647,-0.1561,-0.0575,-0.0117,0.986
18,0.6773,1.6162,-0.2635,-0.1415,-0.0667,-0.0092,0.9876
19,0.6879,1.613,-0.2624,-0.1273,-0.0757,-0.0088,0.9889
20,0.6978,1.6103,-0.2611,-0.1166,-0.0833,-0.0124,0.9896
21,0.7061,1.6063,-0.2609,-0.1051,-0.0904,-0.0151,0.9902
22,0.7119,1.6044,-0.2616,-0.1019,-0.0989,-0.0166,0.9897
23,0.7149,1.604,-0.2626,-0.1019,-0.1072,-0.0188,0.9888
24,0.7156,1.6042,-0.263,-0.1026,-0.1097,-0.0206,0.9884
25,0.7133,1.6038,-0.2626,-0.1011,-0.1068,-0.0199,0.9889
26,0.7077,1.603,-0.2617,-0.0986,-0.1016,-0.0176,0.9898
27,0.6987,1.6022,-0.2604,-0.0962,-0.0934,-0.0156,0.9909
28,0.6869,1.6016,-0.2584,-0.0946,-0.0849,-0.0142,0.9918
29,0.671,1.6017,-0.2553,-0.0937,-0.0766,-0.0142,0.9926
30,0.6525,1.6039,-0.2509,-0.0931,-0.0703,-0.0138,0.9931
31,0.631,1.6049,-0.2459,-0.0907,-0.0643,-0.0111,0.9937
32,0.6088,1.6042,-0.2422,-0.0846,-0.0609,-0.006,0.9945
33,0.5859,1.6024,-0.2404,-0.0783,-0.0596,-0.0025,0.9951
34,0.5644,1.6018,-0.2404,-0.0777,-0.0558,-0.0019,0.9954
35,0.5463,1.6021,-0.241,-0.0798,-0.0508,-0.0029,0.9955
36,0.5328,1.6004,-0.2426,-0.0788,-0.0481,-0.004,0.9957
37,0.5225,1.5982,-0.2449,-0.0761,-0.0491,-0.0045,0.9959
38,0.5149,1.5958,-0.2471,-0.0702,-0.0525,-0.0042,0.9961
39,0.5088,1.5931,-0.2496,-0.0638,-0.0595,-0.001,0.9962
40,0.5051,1.592,-0.2519,-0.0606,-0.0702,0.0021,0.9957
41,0.5036,1.5923,-0.2541,-0.0597,-0.0826,0.0046,0.9948
42,0.5036,1.5927,-0.2557,-0.0599,-0.0973,0.01,0.9934
43,0.5051,1.5921,-0.2564,-0.0572,-0.1168,0.0135,0.9914
44,0.5097,1.5903,-0.2569,-0.0467,-0.1324,0.0182,0.9899
45,0.5176,1.5869,-0.2572,-0.0299,-0.1444,0.0233,0.9888
46,0.5266,1.5864,-0.2584,-0.0273,-0.1541,0.0269,0.9873
47,0.5367,1.5875,-0.2601,-0.0305,-0.1664,0.03,0.9851
48,0.5461,1.587,-0.2609,-0.0299,-0.1769,0.0323,0.9832
49,0.5558,1.5865,-0.2611,-0.03,-0.1847,0.0328,0.9818
50,0.5652,1.5887,-0.2612,-0.0418,-0.1928,0.0306,0.9799
51,0.5742,1.5902,-0.261,-0.05,-0.2018,0.0315,0.9776
52,0.5835,1.5901,-0.2605,-0.0499,-0.2089,0.0328,0.9761
53,0.5948,1.59,-0.26,-0.047,-0.2078,0.0334,0.9765
54,0.6084,1.5907,-0.2593,-0.0479,-0.1991,0.0306,0.9783
55,0.6227,1.5906,-0.2581,-0.0462,-0.186,0.0266,0.9811
56,0.6379,1.5883,-0.256,-0.0336,-0.1683,0.0229,0.9849
57,0.6544,1.5859,-0.2534,-0.0218,-0.1458,0.021,0.9889
58,0.671,1.5844,-0.2503,-0.0165,-0.1196,0.0171,0.9925
59,0.6879,1.5821,-0.2474,-0.0095,-0.0905,0.0112,0.9958
60,0.7024,1.5794,-0.2454,-0.0025,-0.0655,0.0045,0.9978
61,0.7147,1.5761,-0.244,0.006,-0.0461,-0.0011,0.9989
62,0.7225,1.5725,-0.2424,0.0155,-0.035,-0.0032,0.9993
63,0.7284,1.5686,-0.2401,0.0269,-0.0283,-0.0031,0.9992
64,0.7326,1.5666,-0.2371,0.0294,-0.023,-0.0046,0.9993
65,0.7345,1.565,-0.2335,0.0323,-0.0174,-0.006,0.9993
66,0.7347,1.5637,-0.2297,0.0359,-0.0126,-0.0056,0.9993
67,0.7333,1.563,-0.2263,0.0365,-0.0105,-0.006,0.9993
68,0.7301,1.5623,-0.2236,0.0405,-0.0128,-0.0083,0.9991
69,0.7247,1.5624,-0.2216,0.041,-0.0171,-0.0071,0.999
70,0.7173,1.5609,-0.2209,0.0481,-0.0185,-0.0091,0.9986
71,0.7093,1.5566,-0.2222,0.0673,-0.0142,-0.0134,0.9975
72,0.698,1.5571,-0.2229,0.0681,-0.0161,-0.0156,0.9974
73,0.6839,1.5588,-0.2249,0.064,-0.0288,-0.0202,0.9973
74,0.6684,1.5597,-0.2275,0.0634,-0.0443,-0.0191,0.9968
75,0.6505,1.5611,-0.2311,0.059,-0.0675,-0.0131,0.9959
76,0.6325,1.5635,-0.235,0.0526,-0.0934,-0.0089,0.9942
77,0.6177,1.5652,-0.2385,0.048,-0.1073,-0.0091,0.993
78,0.6058,1.566,-0.2411,0.0475,-0.1148,-0.0052,0.9922
79,0.5948,1.5669,-0.2428,0.0445,-0.1248,-0.0031,0.9912
80,0.5841,1.5682,-0.2442,0.0398,-0.1359,-0.001,0.9899
81,0.5753,1.5695,-0.2455,0.0344,-0.144,0.0013,0.989
82,0.5681,1.5705,-0.2467,0.0302,-0.1483,0.0029,0.9885
83,0.5621,1.5721,-0.2475,0.0237,-0.1502,0.0038,0.9884
84,0.5565,1.5739,-0.2476,0.0161,-0.1534,0.005,0.988
85,0.5504,1.5757,-0.2474,0.0093,-0.1587,0.0071,0.9873
86,0.5449,1.5775,-0.2461,0.0022,-0.1633,0.0064,0.9866
87,0.5391,1.5799,-0.2437,-0.0075,-0.1685,0.0052,0.9857
88,0.5336,1.5823,-0.2412,-0.0178,-0.1713,0.0033,0.985
89,0.5283,1.583,-0.2383,-0.0211,-0.1698,0.001,0.9853
90,0.524,1.5824,-0.2358,-0.0195,-0.1652,-0.0001,0.9861
91,0.5188,1.5824,-0.2333,-0.0216,-0.1605,-0.0008,0.9868
92,0.5134,1.583,-0.2319,-0.027,-0.1561,-0.0031,0.9874
93,0.5088,1.5834,-0.2315,-0.032,-0.1488,-0.0066,0.9883
94,0.5043,1.5837,-0.2315,-0.0374,-0.1374,-0.0097,0.9898
95,0.4997,1.5839,-0.2328,-0.042,-0.1248,-0.012,0.9912
96,0.4953,1.5842,-0.235,-0.0461,-0.1127,-0.0139,0.9925
97,0.4921,1.5847,-0.2373,-0.0521,-0.0969,-0.0168,0.9938
98,0.4905,1.5849,-0.2397,-0.0564,-0.0738,-0.0191,0.9955
99,0.4894,1.5854,-0.2428,-0.0607,-0.0497,-0.019,0.9967
100,0.4872,1.5861,-0.2467,-0.0654,-0.0299,-0.0181,0.9972
