Frame,PosX,PosY,PosZ,RotX,RotY,RotZ,RotW
198,0.2913,1.4932,0.2808,-0.0404,-0.0458,-0.0805,0.9949
199,0.291,1.4934,0.28,-0.0412,-0.0464,-0.0805,0.9948
1,0.1301,1.6174,0.3574,-0.0495,-0.0442,0.0082,0.9978
2,0.1307,1.6178,0.3578,-0.0513,-0.0422,0.0071,0.9978
3,0.1317,1.6184,0.3576,-0.0544,-0.0373,0.0073,0.9978
4,0.1336,1.6199,0.3572,-0.0614,-0.0293,0.0069,0.9977
5,0.1359,1.6225,0.3565,-0.073,-0.0195,0.0072,0.9971
6,0.1381,1.625,0.3555,-0.0838,-0.0113,0.0067,0.9964
7,0.1411,1.6274,0.3545,-0.094,0.0018,0.0065,0.9956
8,0.1461,1.6289,0.3537,-0.0993,0.0221,0.0056,0.9948
9,0.1508,1.6292,0.3533,-0.0995,0.0426,0.0052,0.9941
10,0.1557,1.6293,0.3528,-0.0995,0.062,0.0055,0.9931
11,0.1603,1.6296,0.3519,-0.1005,0.0802,0.0053,0.9917
12,0.1632,1.6299,0.351,-0.1026,0.091,0.0049,0.9905
13,0.1645,1.6301,0.35,-0.1038,0.0948,0.0046,0.9901
14,0.1641,1.6307,0.3492,-0.1066,0.0901,0.0041,0.9902
15,0.1631,1.6312,0.3484,-0.1088,0.0855,0.0046,0.9904
16,0.1622,1.6319,0.3476,-0.1121,0.0825,0.0048,0.9903
17,0.1614,1.6323,0.3466,-0.1147,0.081,0.0051,0.9901
18,0.1607,1.6326,0.3453,-0.1164,0.0806,0.0054,0.9899
19,0.1604,1.6328,0.3438,-0.1173,0.0818,0.0057,0.9897
20,0.1605,1.6332,0.3424,-0.1195,0.0833,0.0057,0.9893
21,0.1607,1.6333,0.3412,-0.12,0.0859,0.0056,0.989
22,0.1611,1.6335,0.3403,-0.1209,0.0881,0.0055,0.9887
23,0.1611,1.6333,0.3395,-0.1203,0.0887,0.0052,0.9888
24,0.1608,1.6332,0.3386,-0.1205,0.0875,0.0047,0.9888
25,0.1606,1.6334,0.3373,-0.122,0.0887,0.0044,0.9886
26,0.1604,1.6338,0.3363,-0.1249,0.0906,0.0048,0.988
27,0.1601,1.634,0.3353,-0.1261,0.093,0.006,0.9876
28,0.1598,1.6343,0.3343,-0.1277,0.0943,0.0068,0.9873
29,0.1593,1.6348,0.3333,-0.1299,0.0944,0.0076,0.987
30,0.1589,1.6353,0.3324,-0.1317,0.0938,0.0077,0.9868
31,0.1581,1.6356,0.3318,-0.1324,0.0923,0.0082,0.9869
32,0.1567,1.6345,0.3321,-0.1265,0.0856,0.0064,0.9882
33,0.1535,1.6306,0.3331,-0.1068,0.0695,0.0047,0.9918
34,0.1494,1.6286,0.3348,-0.0972,0.0472,0.0031,0.9941
35,0.1461,1.6283,0.3356,-0.0972,0.0313,0.0038,0.9948
36,0.1454,1.6295,0.3359,-0.1035,0.0286,0.0042,0.9942
37,0.1472,1.6317,0.3355,-0.1153,0.0392,0.0055,0.9925
38,0.1504,1.6355,0.3345,-0.1344,0.0563,0.0061,0.9893
39,0.1544,1.6384,0.333,-0.1495,0.0766,0.0078,0.9858
40,0.1576,1.6388,0.3326,-0.151,0.0914,0.0081,0.9843
41,0.1604,1.6376,0.3332,-0.1446,0.1022,0.0071,0.9842
42,0.1628,1.6361,0.3342,-0.137,0.1097,0.0053,0.9845
43,0.1652,1.6356,0.3353,-0.134,0.116,0.0048,0.9842
44,0.1676,1.6345,0.3365,-0.129,0.1233,0.0028,0.9839
45,0.1698,1.6326,0.3382,-0.1204,0.1304,0.0019,0.9841
46,0.1712,1.6292,0.3403,-0.104,0.1346,0.0002,0.9854
47,0.1715,1.6253,0.3428,-0.0852,0.1333,-0.0016,0.9874
48,0.1702,1.6214,0.3457,-0.0671,0.126,-0.0028,0.9898
49,0.1679,1.6183,0.3488,-0.0526,0.115,-0.0021,0.992
50,0.1658,1.6159,0.3513,-0.0426,0.1064,-0.0034,0.9934
51,0.1646,1.6152,0.353,-0.0407,0.1016,-0.0022,0.994
52,0.1643,1.6159,0.3538,-0.0445,0.1005,-0.0013,0.9939
53,0.1647,1.6185,0.3538,-0.0576,0.1023,0.0007,0.9931
54,0.1653,1.6224,0.3527,-0.0758,0.1053,0.0027,0.9915
55,0.1657,1.6265,0.3507,-0.0957,0.107,0.0049,0.9896
56,0.1657,1.6297,0.3489,-0.1104,0.1079,0.0051,0.988
57,0.1659,1.6319,0.3478,-0.1199,0.1081,0.0072,0.9869
58,0.1665,1.6329,0.3475,-0.1246,0.1107,0.007,0.986
59,0.1675,1.6329,0.3474,-0.1242,0.1147,0.0071,0.9856
60,0.1687,1.6321,0.3472,-0.1196,0.1196,0.006,0.9856
61,0.1701,1.6305,0.3475,-0.1117,0.1254,0.0046,0.9858
62,0.1717,1.6285,0.3481,-0.1014,0.1318,0.0026,0.9861
63,0.173,1.6263,0.3487,-0.0906,0.1377,0.0012,0.9863
64,0.1738,1.6244,0.3491,-0.0815,0.1398,0.0003,0.9868
65,0.1738,1.623,0.3493,-0.0742,0.1387,0.0,0.9876
66,0.173,1.6211,0.3492,-0.0654,0.1349,-0.0013,0.9887
67,0.1719,1.6185,0.3489,-0.0534,0.13,-0.0023,0.9901
68,0.1709,1.6158,0.3488,-0.0409,0.1252,-0.0032,0.9913
69,0.1701,1.6136,0.3492,-0.0315,0.1219,-0.0046,0.992
70,0.1699,1.6127,0.349,-0.0282,0.121,-0.0036,0.9922
71,0.1697,1.6135,0.3478,-0.0317,0.1216,-0.0038,0.9921
72,0.1694,1.616,0.3459,-0.0433,0.1218,-0.0023,0.9916
73,0.1686,1.62,0.3432,-0.062,0.1223,0.0004,0.9906
74,0.1675,1.6241,0.3403,-0.0818,0.1219,0.0027,0.9892
75,0.1663,1.6284,0.3379,-0.102,0.1193,0.0043,0.9876
76,0.1636,1.6312,0.3367,-0.1151,0.1098,0.0056,0.9873
77,0.159,1.6335,0.3365,-0.1256,0.0886,0.0061,0.9881
78,0.1534,1.6353,0.3362,-0.1337,0.0612,0.0043,0.9891
79,0.148,1.6371,0.3356,-0.1424,0.0344,0.0025,0.9892
80,0.1436,1.6389,0.3346,-0.1504,0.0135,0.0012,0.9885
81,0.1407,1.6404,0.3334,-0.1566,-0.0003,0.0007,0.9877
82,0.1393,1.6415,0.3327,-0.1606,-0.007,-0.0006,0.987
83,0.1388,1.6421,0.3324,-0.1629,-0.0094,0.0005,0.9866
84,0.1393,1.6428,0.3321,-0.1653,-0.0088,-0.0007,0.9862
85,0.1403,1.6438,0.3319,-0.1704,-0.0066,-0.0009,0.9854
86,0.1425,1.6446,0.3317,-0.1734,0.0003,-0.0017,0.9849
87,0.1463,1.6448,0.3321,-0.1739,0.0154,-0.0021,0.9846
88,0.151,1.6447,0.3329,-0.1737,0.0327,-0.0023,0.9843
89,0.1547,1.6445,0.3337,-0.1721,0.0472,-0.0033,0.9839
90,0.1579,1.6442,0.3341,-0.1714,0.0591,-0.0038,0.9834
91,0.1607,1.6442,0.3341,-0.1714,0.0701,-0.0053,0.9827
92,0.1645,1.6442,0.3343,-0.1716,0.0873,-0.0063,0.9813
93,0.1703,1.6433,0.3344,-0.1681,0.1171,-0.0071,0.9788
94,0.1769,1.6418,0.3341,-0.1627,0.1508,-0.0078,0.9751
95,0.1831,1.64,0.334,-0.1555,0.1811,-0.0111,0.971
96,0.1867,1.6381,0.3339,-0.1465,0.1982,-0.0096,0.9691
97,0.1888,1.6369,0.334,-0.1415,0.2068,-0.0102,0.968
98,0.1906,1.636,0.3333,-0.1382,0.2147,-0.0103,0.9668
99,0.192,1.6352,0.332,-0.1358,0.223,-0.0105,0.9653
100,0.1923,1.6348,0.3309,-0.1347,0.2272,-0.0095,0.9644
101,0.1903,1.6352,0.3308,-0.1363,0.2189,-0.0076,0.9662
102,0.1862,1.6355,0.3313,-0.1368,0.2002,-0.0055,0.9701
103,0.1799,1.6364,0.3327,-0.1395,0.1683,-0.0041,0.9758
104,0.1729,1.637,0.334,-0.1425,0.1337,-0.004,0.9807
105,0.1645,1.6377,0.3356,-0.1454,0.0932,-0.0044,0.985
106,0.1579,1.6379,0.3366,-0.1454,0.062,-0.0046,0.9874
107,0.1518,1.6377,0.3376,-0.1441,0.0347,-0.0043,0.989
108,0.1474,1.6374,0.3387,-0.1419,0.0153,-0.0052,0.9898
109,0.1442,1.6366,0.3395,-0.1375,0.0014,-0.0043,0.9905
110,0.1429,1.6362,0.3404,-0.1345,-0.0042,-0.0051,0.9909
111,0.1431,1.6362,0.341,-0.1341,-0.0022,-0.0052,0.9909
112,0.1432,1.6362,0.3414,-0.134,-0.0014,-0.0058,0.991
113,0.1426,1.6364,0.3421,-0.1344,-0.0033,-0.0055,0.9909
114,0.1417,1.6365,0.3432,-0.1346,-0.0064,-0.0057,0.9909
115,0.1404,1.6364,0.3444,-0.1336,-0.0098,-0.0046,0.991
116,0.1387,1.6359,0.3457,-0.1309,-0.0168,-0.0044,0.9912
117,0.1365,1.635,0.3469,-0.1268,-0.0269,-0.0036,0.9916
118,0.1344,1.6338,0.3477,-0.1213,-0.0368,-0.0039,0.9919
119,0.1325,1.6327,0.3481,-0.1163,-0.0455,-0.0039,0.9922
120,0.1321,1.6318,0.3487,-0.1116,-0.0488,-0.0064,0.9925
121,0.1332,1.6298,0.3498,-0.1021,-0.0467,-0.0106,0.9936
122,0.135,1.6279,0.3507,-0.0936,-0.0413,-0.0094,0.9947
123,0.1376,1.6267,0.3512,-0.0888,-0.0321,-0.01,0.9955
124,0.1413,1.626,0.3512,-0.0862,-0.0181,-0.0091,0.9961
125,0.1458,1.6258,0.3507,-0.0854,0.0001,-0.0092,0.9963
126,0.1518,1.6258,0.3499,-0.0856,0.0272,-0.0089,0.9959
127,0.1585,1.6263,0.3487,-0.0875,0.0585,-0.0071,0.9944
128,0.1631,1.6266,0.3472,-0.0895,0.0811,-0.0062,0.9927
129,0.1677,1.6273,0.3453,-0.0925,0.1026,-0.0065,0.9904
130,0.1704,1.6281,0.3435,-0.0969,0.1159,-0.0054,0.9885
131,0.1721,1.6292,0.342,-0.1022,0.1254,-0.0044,0.9868
132,0.1728,1.6301,0.3407,-0.1069,0.1318,-0.0032,0.9855
133,0.1728,1.6311,0.34,-0.1118,0.1353,-0.0015,0.9845
134,0.172,1.6314,0.3397,-0.1132,0.1356,-0.0009,0.9843
135,0.1712,1.6313,0.3396,-0.1135,0.1337,-0.0009,0.9845
136,0.1708,1.6313,0.3397,-0.1142,0.1343,-0.0005,0.9843
137,0.1706,1.6316,0.3399,-0.1154,0.1352,-0.0003,0.9841
138,0.1704,1.6317,0.3402,-0.1158,0.1351,-0.0001,0.984
139,0.1698,1.6319,0.3408,-0.1165,0.1322,0.0004,0.9844
140,0.1676,1.6318,0.3419,-0.115,0.1221,0.0007,0.9858
141,0.1643,1.6318,0.3431,-0.1147,0.1058,0.0005,0.9877
142,0.1604,1.6317,0.3442,-0.114,0.0872,0.0004,0.9896
143,0.1562,1.6316,0.3452,-0.1133,0.0674,0.0002,0.9913
144,0.1529,1.6313,0.3459,-0.1114,0.0521,-0.0002,0.9924
145,0.1507,1.6309,0.3468,-0.1094,0.0419,-0.0009,0.9931
146,0.1496,1.6299,0.3476,-0.1039,0.0369,-0.0009,0.9939
147,0.1494,1.6289,0.3483,-0.099,0.0337,-0.0017,0.9945
148,0.1491,1.6275,0.349,-0.0922,0.0302,-0.0018,0.9953
149,0.1479,1.6261,0.3497,-0.085,0.0224,-0.0015,0.9961
150,0.1465,1.6249,0.3501,-0.0793,0.0146,-0.0009,0.9967
151,0.1455,1.6241,0.3506,-0.0752,0.01,-0.0002,0.9971
152,0.1447,1.6232,0.3511,-0.0711,0.0055,0.0013,0.9975
153,0.1434,1.6224,0.3514,-0.0674,-0.0013,0.0015,0.9977
154,0.1428,1.6217,0.3517,-0.0643,-0.0048,0.0021,0.9979
155,0.1428,1.6211,0.3519,-0.0619,-0.0052,0.002,0.9981
156,0.1429,1.6207,0.3522,-0.0605,-0.0045,0.0019,0.9982
157,0.143,1.6209,0.3525,-0.0618,-0.0041,0.0023,0.9981
158,0.1428,1.6209,0.3527,-0.0618,-0.003,0.0024,0.9981
159,0.143,1.6211,0.3527,-0.0629,-0.0001,0.0025,0.998
160,0.1443,1.6219,0.3524,-0.0666,0.0092,0.0034,0.9977
161,0.1466,1.6223,0.3519,-0.0686,0.0224,0.0034,0.9974
162,0.1489,1.6232,0.3514,-0.0729,0.0349,0.0032,0.9967
163,0.1504,1.6252,0.3506,-0.0827,0.0436,0.0042,0.9956
164,0.1509,1.6266,0.3495,-0.0885,0.0475,0.0033,0.9949
165,0.1508,1.6277,0.3483,-0.0936,0.0486,0.0039,0.9944
166,0.1508,1.6292,0.347,-0.0999,0.0512,0.005,0.9937
167,0.1513,1.6311,0.3457,-0.1085,0.0564,0.0061,0.9925
168,0.1525,1.6331,0.3443,-0.1173,0.0636,0.0072,0.991
169,0.1541,1.6348,0.3429,-0.1258,0.0712,0.0085,0.9895
170,0.1558,1.6364,0.3414,-0.1335,0.0789,0.0082,0.9879
171,0.1569,1.6376,0.34,-0.1397,0.0833,0.0084,0.9866
172,0.1563,1.6381,0.3389,-0.1421,0.0798,0.0079,0.9866
173,0.1542,1.6387,0.3383,-0.1456,0.0686,0.0078,0.9869
174,0.1505,1.6391,0.3383,-0.1488,0.0509,0.007,0.9875
175,0.1463,1.6393,0.3387,-0.1497,0.0326,0.008,0.9882
176,0.1425,1.6392,0.3393,-0.1482,0.0168,0.0068,0.9888
177,0.1396,1.6388,0.3397,-0.1461,0.0039,0.0067,0.9892
178,0.137,1.6386,0.3399,-0.1447,-0.0076,0.0059,0.9894
179,0.1349,1.6385,0.34,-0.144,-0.0166,0.0057,0.9894
180,0.1335,1.6383,0.3402,-0.1421,-0.0239,0.0056,0.9895
181,0.1329,1.6378,0.3408,-0.1394,-0.0288,0.0057,0.9898
182,0.1326,1.6369,0.3419,-0.1337,-0.0316,0.004,0.9905
183,0.1325,1.6354,0.3433,-0.1264,-0.0342,0.004,0.9914
184,0.1319,1.633,0.3449,-0.114,-0.0391,0.004,0.9927
185,0.1305,1.6297,0.3466,-0.0979,-0.0485,0.0051,0.994
186,0.1284,1.6267,0.3479,-0.0843,-0.0604,0.0053,0.9946
187,0.1259,1.6247,0.3491,-0.0764,-0.0726,0.0065,0.9944
188,0.1236,1.6236,0.3499,-0.0727,-0.0821,0.0064,0.9939
189,0.122,1.623,0.3504,-0.0716,-0.0875,0.0086,0.9935
190,0.1216,1.6241,0.3502,-0.0771,-0.0875,0.008,0.9931
191,0.1214,1.6265,0.3494,-0.0892,-0.0876,0.0076,0.9921
192,0.1209,1.6294,0.348,-0.1038,-0.0898,0.0056,0.9905
193,0.1207,1.6323,0.3468,-0.1176,-0.0898,0.0051,0.989
194,0.1218,1.6348,0.3458,-0.129,-0.0832,0.0053,0.9881
195,0.1241,1.6368,0.3448,-0.1376,-0.0701,0.0056,0.988
196,0.1273,1.6385,0.3438,-0.1445,-0.0532,0.0052,0.9881
197,0.1307,1.6396,0.343,-0.1492,-0.0359,0.0057,0.9881
198,0.1343,1.64,0.3425,-0.1499,-0.019,0.0044,0.9885
199,0.1376,1.6391,0.3424,-0.1455,-0.0034,0.0035,0.9893
1,0.3189,1.6785,0.5303,-0.1111,-0.1644,-0.0367,0.9794
2,0.3179,1.6796,0.5294,-0.1155,-0.1629,-0.037,0.9792
3,0.3171,1.681,0.5283,-0.122,-0.1603,-0.0372,0.9788
4,0.3168,1.6833,0.527,-0.1332,-0.1558,-0.0377,0.978
5,0.317,1.6862,0.5254,-0.147,-0.1496,-0.0374,0.977
6,0.3165,1.687,0.5246,-0.1502,-0.1478,-0.037,0.9768
7,0.3156,1.686,0.5248,-0.1452,-0.1486,-0.0384,0.9774
8,0.3171,1.6851,0.5254,-0.1395,-0.1398,-0.0401,0.9795
9,0.3226,1.685,0.5264,-0.1392,-0.1147,-0.0421,0.9827
10,0.3289,1.6851,0.5265,-0.139,-0.0914,-0.0436,0.9851
11,0.3372,1.6852,0.5262,-0.1393,-0.0641,-0.0474,0.987
12,0.3453,1.6858,0.5249,-0.1421,-0.0386,-0.0518,0.9878
13,0.3506,1.6868,0.5232,-0.1453,-0.0236,-0.0538,0.9876
14,0.3549,1.6867,0.5216,-0.144,-0.0104,-0.0557,0.988
15,0.3592,1.6867,0.5201,-0.1432,0.0029,-0.0589,0.9879
16,0.3624,1.6869,0.5186,-0.1434,0.0136,-0.0588,0.9878
17,0.365,1.6873,0.5169,-0.1452,0.0216,-0.059,0.9874
18,0.3685,1.6875,0.5151,-0.1461,0.0327,-0.06,0.9869
19,0.3732,1.6874,0.5135,-0.1455,0.0484,-0.0609,0.9863
20,0.3788,1.6865,0.5119,-0.1424,0.0655,-0.0635,0.9856
21,0.3852,1.6851,0.5101,-0.1367,0.084,-0.0677,0.9847
22,0.3907,1.6834,0.5083,-0.1305,0.0993,-0.0713,0.9839
23,0.3954,1.682,0.5066,-0.1256,0.1086,-0.0754,0.9832
24,0.3986,1.6809,0.5051,-0.1212,0.1134,-0.0784,0.983
25,0.4004,1.6807,0.5039,-0.121,0.1146,-0.0801,0.9828
26,0.4013,1.6803,0.503,-0.1192,0.1145,-0.0815,0.9829
27,0.4022,1.6796,0.5023,-0.116,0.1151,-0.0836,0.983
28,0.4029,1.678,0.5021,-0.1082,0.1147,-0.0864,0.9837
29,0.4028,1.675,0.5026,-0.0947,0.1113,-0.0892,0.9852
30,0.4013,1.6715,0.5035,-0.0785,0.1025,-0.0917,0.9874
31,0.3994,1.6669,0.5051,-0.0571,0.0929,-0.0951,0.9895
32,0.397,1.6635,0.5068,-0.041,0.0828,-0.0942,0.9913
33,0.3939,1.6619,0.5081,-0.0338,0.0719,-0.0917,0.9926
34,0.3913,1.6618,0.5088,-0.0345,0.0646,-0.0903,0.9932
35,0.3888,1.6626,0.5089,-0.0397,0.0591,-0.0876,0.9936
36,0.3864,1.6644,0.5083,-0.0484,0.0549,-0.0844,0.9937
37,0.3848,1.6683,0.5072,-0.0681,0.0526,-0.0794,0.9931
38,0.384,1.673,0.5051,-0.0905,0.0541,-0.0736,0.9917
39,0.384,1.6749,0.5029,-0.0999,0.0565,-0.0718,0.9908
40,0.3851,1.6754,0.5013,-0.1028,0.0598,-0.072,0.9903
41,0.3873,1.6762,0.5,-0.1066,0.0644,-0.0723,0.9896
42,0.3904,1.6772,0.4987,-0.1122,0.0719,-0.073,0.9884
43,0.3945,1.6781,0.4972,-0.1185,0.0842,-0.0728,0.9867
44,0.399,1.6776,0.4959,-0.1177,0.0982,-0.0746,0.9854
45,0.4014,1.6769,0.4953,-0.1137,0.1015,-0.076,0.9854
46,0.4034,1.6766,0.4948,-0.1107,0.1006,-0.0788,0.9856
47,0.405,1.676,0.4946,-0.107,0.101,-0.081,0.9858
48,0.4057,1.6752,0.4945,-0.103,0.1001,-0.0822,0.9862
49,0.4055,1.6751,0.494,-0.1014,0.0962,-0.0832,0.9867
50,0.4045,1.6748,0.4935,-0.099,0.09,-0.0845,0.9874
51,0.401,1.6733,0.4934,-0.0897,0.0736,-0.0875,0.9894
52,0.3985,1.6714,0.4934,-0.0796,0.0642,-0.0897,0.9907
53,0.3984,1.6715,0.493,-0.0809,0.0665,-0.088,0.9906
54,0.3975,1.6719,0.4926,-0.0838,0.066,-0.0866,0.9905
55,0.3974,1.673,0.4921,-0.0899,0.0671,-0.0845,0.9901
56,0.3983,1.6741,0.4919,-0.0967,0.0717,-0.0824,0.9893
57,0.4,1.6768,0.4913,-0.1108,0.0783,-0.0777,0.9877
58,0.4012,1.6786,0.4907,-0.1196,0.0811,-0.0763,0.9866
59,0.4026,1.6789,0.4908,-0.1204,0.084,-0.0771,0.9862
60,0.4054,1.6785,0.4916,-0.1182,0.0897,-0.0779,0.9859
61,0.4089,1.6785,0.4925,-0.1186,0.0975,-0.0796,0.9849
62,0.4116,1.6786,0.4931,-0.1189,0.1001,-0.0816,0.9845
63,0.4155,1.6781,0.4939,-0.1168,0.1064,-0.0855,0.9837
64,0.4197,1.6747,0.4956,-0.1018,0.1141,-0.0918,0.984
65,0.4212,1.673,0.4976,-0.095,0.1121,-0.0934,0.9847
66,0.4223,1.6719,0.4989,-0.09,0.1115,-0.0952,0.9851
67,0.4232,1.6711,0.5004,-0.0878,0.1139,-0.0962,0.9849
68,0.424,1.6698,0.5013,-0.083,0.118,-0.0963,0.9848
69,0.4249,1.6682,0.5021,-0.0764,0.1195,-0.0978,0.9851
70,0.4232,1.6652,0.5039,-0.0622,0.1097,-0.1007,0.9869
71,0.4187,1.6618,0.507,-0.0465,0.0904,-0.1015,0.9896
72,0.4128,1.6585,0.5102,-0.0317,0.0702,-0.1006,0.9919
73,0.4061,1.6554,0.5136,-0.0192,0.0537,-0.096,0.9937
74,0.3988,1.6529,0.5164,-0.0095,0.0384,-0.0902,0.9951
75,0.3918,1.6509,0.5185,-0.0018,0.0243,-0.0848,0.9961
76,0.3848,1.6497,0.5201,0.0041,0.0096,-0.0788,0.9968
77,0.3776,1.6496,0.521,0.0043,-0.0062,-0.0747,0.9972
78,0.3695,1.6512,0.5216,-0.0018,-0.0247,-0.0717,0.9971
79,0.3605,1.6544,0.5217,-0.0136,-0.0462,-0.0687,0.9965
80,0.352,1.6579,0.521,-0.0268,-0.065,-0.0657,0.9954
81,0.3444,1.6626,0.5198,-0.0464,-0.0801,-0.0628,0.9937
82,0.3376,1.6672,0.5179,-0.0644,-0.0923,-0.0602,0.9918
83,0.333,1.6709,0.5162,-0.0793,-0.0984,-0.0568,0.9904
84,0.3291,1.6749,0.5146,-0.0971,-0.1024,-0.054,0.9885
85,0.3256,1.6778,0.513,-0.1092,-0.1083,-0.0516,0.9868
86,0.3227,1.6796,0.512,-0.1165,-0.1127,-0.051,0.9855
87,0.32,1.6812,0.5108,-0.1229,-0.1178,-0.0511,0.9841
88,0.3174,1.6822,0.5095,-0.125,-0.1262,-0.0519,0.9827
89,0.3152,1.6833,0.5081,-0.1278,-0.1339,-0.0528,0.9813
90,0.3151,1.6844,0.5075,-0.1317,-0.133,-0.0524,0.9809
91,0.3158,1.6846,0.5079,-0.1328,-0.1275,-0.0521,0.9815
92,0.3162,1.685,0.5085,-0.1353,-0.1242,-0.052,0.9816
93,0.3158,1.6852,0.5092,-0.1363,-0.1254,-0.0519,0.9813
94,0.3159,1.6852,0.51,-0.1362,-0.1238,-0.0528,0.9815
95,0.3159,1.6862,0.5102,-0.1413,-0.1228,-0.0534,0.9809
96,0.3169,1.6867,0.5109,-0.1437,-0.1187,-0.0539,0.981
97,0.3183,1.6862,0.5122,-0.1418,-0.1131,-0.0548,0.9819
98,0.3189,1.6861,0.5135,-0.1417,-0.1114,-0.0561,0.982
99,0.3199,1.6858,0.5147,-0.14,-0.1074,-0.0578,0.9826
100,0.3215,1.6852,0.5159,-0.1373,-0.1006,-0.0599,0.9836
101,0.3234,1.6852,0.5161,-0.1358,-0.0931,-0.0609,0.9845
102,0.327,1.6853,0.5162,-0.1364,-0.0802,-0.0632,0.9854
103,0.3307,1.6849,0.5166,-0.135,-0.0683,-0.0644,0.9864
104,0.3332,1.6845,0.5175,-0.1322,-0.0633,-0.0657,0.987
105,0.3344,1.6832,0.519,-0.1257,-0.0628,-0.0699,0.9876
106,0.3344,1.6811,0.5206,-0.1151,-0.0655,-0.0717,0.9886
107,0.334,1.6794,0.5223,-0.1068,-0.0683,-0.0725,0.9893
108,0.3333,1.6781,0.5236,-0.1001,-0.072,-0.0731,0.9897
109,0.3329,1.6773,0.5246,-0.0963,-0.0742,-0.0732,0.9899
110,0.3335,1.6774,0.5251,-0.0968,-0.0716,-0.073,0.99
111,0.3358,1.677,0.5258,-0.0955,-0.062,-0.0734,0.9908
112,0.3397,1.6757,0.5266,-0.0899,-0.0445,-0.0735,0.9922
113,0.344,1.674,0.5274,-0.0822,-0.0273,-0.075,0.9934
114,0.3469,1.6715,0.529,-0.0704,-0.0188,-0.0774,0.9943
115,0.3477,1.6695,0.5309,-0.0616,-0.0209,-0.0802,0.9947
116,0.3482,1.6676,0.5325,-0.0524,-0.0234,-0.0829,0.9949
117,0.3473,1.6657,0.5342,-0.0431,-0.031,-0.0851,0.995
118,0.3451,1.6628,0.5359,-0.0287,-0.0456,-0.0885,0.9946
119,0.3451,1.6599,0.5381,-0.0167,-0.0488,-0.0912,0.9945
120,0.3474,1.6582,0.5401,-0.0111,-0.0427,-0.0913,0.9948
121,0.3498,1.6569,0.5418,-0.007,-0.0368,-0.0926,0.995
122,0.3523,1.654,0.5432,0.0039,-0.0307,-0.094,0.9951
123,0.3551,1.6521,0.5444,0.0097,-0.0245,-0.0953,0.9951
124,0.3584,1.6506,0.5451,0.015,-0.0168,-0.0959,0.9951
125,0.3622,1.6483,0.5459,0.0216,-0.0058,-0.0969,0.995
126,0.3671,1.6464,0.5462,0.0276,0.0103,-0.0969,0.9949
127,0.372,1.6458,0.5463,0.0279,0.0251,-0.0955,0.9947
128,0.3781,1.6454,0.5467,0.0262,0.0426,-0.0932,0.9944
129,0.3848,1.6455,0.5469,0.0226,0.0617,-0.0914,0.9936
130,0.3934,1.6458,0.547,0.017,0.0881,-0.0873,0.9921
131,0.4006,1.6457,0.5473,0.0134,0.1052,-0.0866,0.9906
132,0.4058,1.6465,0.5482,0.0074,0.1114,-0.0866,0.99
133,0.4099,1.6482,0.5489,-0.0025,0.1135,-0.0867,0.9897
134,0.4124,1.6503,0.549,-0.0129,0.1141,-0.0857,0.9897
135,0.4136,1.653,0.5491,-0.0249,0.1129,-0.0823,0.9899
136,0.4135,1.6557,0.5485,-0.0363,0.1099,-0.0786,0.9902
137,0.4129,1.6591,0.5475,-0.0497,0.1078,-0.0724,0.9903
138,0.4112,1.6615,0.5466,-0.059,0.1015,-0.0687,0.9907
139,0.4071,1.6631,0.5468,-0.0644,0.0866,-0.0673,0.9919
140,0.4021,1.664,0.5476,-0.0666,0.0695,-0.0669,0.9931
141,0.397,1.6645,0.5488,-0.0664,0.0514,-0.067,0.9942
142,0.3906,1.6644,0.5502,-0.0625,0.0277,-0.0687,0.9953
143,0.3838,1.6641,0.5517,-0.0586,0.0031,-0.0713,0.9957
144,0.3758,1.6632,0.5531,-0.0516,-0.0262,-0.0734,0.9956
145,0.3676,1.6623,0.5542,-0.0447,-0.0551,-0.0741,0.9947
146,0.3601,1.6611,0.5547,-0.0374,-0.0802,-0.074,0.9933
147,0.3546,1.6601,0.5548,-0.0319,-0.0943,-0.0722,0.9924
148,0.3512,1.6591,0.555,-0.0281,-0.0985,-0.0707,0.9922
149,0.3488,1.6582,0.5549,-0.0247,-0.1005,-0.0693,0.9922
150,0.3471,1.6578,0.5544,-0.0232,-0.1019,-0.0683,0.9922
151,0.3461,1.6573,0.5538,-0.0226,-0.1017,-0.0681,0.9922
152,0.346,1.6572,0.553,-0.0225,-0.1004,-0.0685,0.9923
153,0.3457,1.6577,0.552,-0.0244,-0.0998,-0.0683,0.9924
154,0.3454,1.6578,0.5513,-0.0252,-0.1,-0.0684,0.9923
155,0.3454,1.6572,0.551,-0.0225,-0.1,-0.0684,0.9924
156,0.3461,1.6565,0.5512,-0.0205,-0.0987,-0.0692,0.9925
157,0.3462,1.6535,0.5521,-0.0095,-0.0972,-0.0679,0.9929
158,0.3457,1.6514,0.5527,-0.0007,-0.0983,-0.0677,0.9929
159,0.3448,1.6501,0.5528,0.0042,-0.0995,-0.0676,0.9927
160,0.3437,1.6488,0.5527,0.0082,-0.0997,-0.0674,0.9927
161,0.3422,1.6474,0.5521,0.0128,-0.0998,-0.0657,0.9928
162,0.3407,1.6451,0.5512,0.0219,-0.0988,-0.0647,0.9928
163,0.3397,1.6419,0.5505,0.0346,-0.097,-0.0641,0.9926
